group,order,x,y,NAME,CityType,Pop2010,Land_sqmi,oz_name
23,3264,-117.3569965,34.21565819,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3265,-117.3569965,34.21385765,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3266,-117.3548069,34.21385002,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3267,-117.3547993,34.21204948,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3268,-117.3526096,34.21203804,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3269,-117.3526096,34.21022987,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3270,-117.3482094,34.21021843,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3271,-117.3482094,34.20841026,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3272,-117.3356056,34.20842934,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3273,-117.3353271,34.21907616,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3274,-117.3395672,34.21897316,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3275,-117.3394909,34.22250175,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3276,-117.3482037,34.22292137,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3277,-117.3482304,34.22649956,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3278,-117.3398361,34.22616768,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3279,-117.3392487,34.23008919,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3280,-117.3343887,34.23007774,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3281,-117.3343887,34.23007774,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3282,-117.3038235,34.17553139,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3283,-117.3038216,34.17506599,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3284,-117.304924,34.17505455,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3285,-117.3049183,34.17436409,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3286,-117.3059978,34.17435265,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3287,-117.3060074,34.1755085,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3288,-117.312006,34.17547798,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3289,-117.3119984,34.17434502,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3290,-117.3114548,34.17434502,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3291,-117.3114071,34.16978645,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3292,-117.3092289,34.16979027,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3293,-117.3092232,34.16659737,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3294,-117.3057098,34.16494179,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3295,-117.3043957,34.16501427,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3296,-117.3043957,34.16458702,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3297,-117.2950077,34.1646595,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3298,-117.2950172,34.16646004,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3299,-117.2939777,34.16646767,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3300,-117.2939663,34.165411,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3301,-117.289938,34.16541481,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3302,-117.2899418,34.16559029,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3303,-117.2889481,34.16559792,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3304,-117.2889996,34.16680336,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3305,-117.2899838,34.16679955,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3306,-117.2899799,34.16649437,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3307,-117.2908306,34.16649055,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3308,-117.2908478,34.16824913,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3309,-117.2962246,34.16821098,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3310,-117.2962208,34.17188835,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3311,-117.3004627,34.17186165,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3312,-117.3004665,34.17143822,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3313,-117.3016052,34.17143059,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3314,-117.3016186,34.17246437,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3315,-117.3005066,34.17246819,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3316,-117.3005009,34.17403984,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3317,-117.3016281,34.17403221,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3318,-117.3016338,34.1747303,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3319,-117.3005009,34.17473793,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3320,-117.3005028,34.17555428,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3321,-117.3038235,34.17553139,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3322,-117.3038235,34.17553139,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3323,-117.263155,34.14767265,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3324,-117.2634354,34.14743996,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3325,-117.264328,34.14744377,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3326,-117.2643299,34.1467495,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3327,-117.2567844,34.14673805,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3328,-117.2568035,34.15104103,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3329,-117.2575722,34.15104103,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3330,-117.2575722,34.1512661,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3331,-117.2568035,34.15126228,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3332,-117.2568054,34.15195656,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3333,-117.2589779,34.15195274,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3334,-117.2589092,34.15446281,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3335,-117.2602959,34.15446663,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3336,-117.2601624,34.15614128,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3337,-117.2568207,34.15625954,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3338,-117.256834,34.1599102,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3339,-117.2582645,34.15991783,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3340,-117.2582588,34.16060066,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3341,-117.258749,34.16060066,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3342,-117.2587509,34.16132546,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3343,-117.2612476,34.1613369,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3344,-117.2612019,34.15613747,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3345,-117.2616806,34.15613747,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3346,-117.2616577,34.15406227,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3347,-117.2643662,34.15406227,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3348,-117.264328,34.14777184,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3349,-117.263155,34.14767265,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3350,-117.263155,34.14767265,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3351,-117.2436466,34.15793419,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3352,-117.2436447,34.15757942,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3353,-117.2524281,34.15764046,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3354,-117.2524185,34.15227318,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3355,-117.2509651,34.15226936,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3356,-117.2509594,34.14945793,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3357,-117.2524052,34.14948463,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3358,-117.2523937,34.14413643,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3359,-117.2494278,34.1441288,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3360,-117.2494774,34.14674187,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3361,-117.2465897,34.14673042,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3362,-117.2465954,34.14916801,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3363,-117.247982,34.14933586,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3364,-117.2480507,34.15012169,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3365,-117.2472324,34.14998055,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3366,-117.2472305,34.14956474,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3367,-117.2465954,34.14944649,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3368,-117.2306366,34.14941597,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3369,-117.2306385,34.15212822,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3370,-117.2393169,34.15215111,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3371,-117.2393169,34.1536541,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3372,-117.2387066,34.15404701,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3373,-117.2436466,34.15793419,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3374,-117.2436466,34.15793419,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3375,-117.2349567,34.14819908,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3376,-117.2349529,34.14670372,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3377,-117.2364101,34.14670753,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3378,-117.236412,34.14806557,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3379,-117.2393208,34.14806938,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3380,-117.2393208,34.14671135,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3381,-117.243681,34.14672279,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3382,-117.2436771,34.14401054,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3383,-117.2422199,34.14400673,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3384,-117.2422199,34.14216042,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3385,-117.2437019,34.14262581,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3386,-117.2436886,34.14129066,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3387,-117.2470455,34.14129448,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3388,-117.2470474,34.14367104,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3389,-117.2480392,34.14389992,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3390,-117.248064,34.14009666,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3391,-117.2494888,34.14037514,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3392,-117.2494888,34.13992882,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3393,-117.2501068,34.13994408,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3394,-117.2501049,34.13944054,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3395,-117.250536,34.13944054,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3396,-117.2505341,34.13857842,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3397,-117.2393017,34.13854408,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3398,-117.2393074,34.14116478,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3399,-117.2350769,34.14114952,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3400,-117.235075,34.13976479,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3401,-117.236393,34.14018059,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3402,-117.236393,34.13855553,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3403,-117.2349377,34.1385479,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3404,-117.2349339,34.13685036,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3405,-117.2305622,34.13684273,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3406,-117.2303505,34.13842583,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3407,-117.2309933,34.13863182,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3408,-117.2309971,34.14114952,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3409,-117.2305775,34.14116096,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3410,-117.2305889,34.14670372,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3411,-117.2335014,34.14670372,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3412,-117.2335033,34.14819908,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3413,-117.2349567,34.14819908,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3414,-117.2349567,34.14819908,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3415,-117.326622,34.10325813,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3416,-117.32547,34.10325813,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3417,-117.3254852,34.10445595,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3418,-117.3266315,34.10398293,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3419,-117.326622,34.10325813,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3420,-117.326622,34.10325813,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3421,-117.3235397,34.1008625,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3422,-117.3234406,34.10094261,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3423,-117.3235397,34.10094261,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3424,-117.3235397,34.1008625,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3425,-117.3235397,34.1008625,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3426,-117.3229675,34.10049248,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3427,-117.3228531,34.10048866,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3428,-117.3228531,34.10058403,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3429,-117.3229675,34.10049248,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3430,-117.3229675,34.10049248,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3431,-117.3230648,34.10027504,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3432,-117.3229141,34.10027504,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3433,-117.3229141,34.10035896,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3434,-117.3230648,34.10027504,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3435,-117.3230648,34.10027504,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3436,-117.3170986,34.09563637,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3437,-117.3170986,34.09553719,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3438,-117.3169994,34.09553719,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3439,-117.3169994,34.09563637,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3440,-117.3170986,34.09563637,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3441,-117.3170986,34.09563637,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3442,-117.3182793,34.09530449,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3443,-117.3182812,34.09522438,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3444,-117.318182,34.09522438,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3445,-117.3182793,34.09530449,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3446,-117.3182793,34.09530449,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3447,-117.3179436,34.09527016,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3448,-117.3178425,34.0951786,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3449,-117.3178406,34.09527016,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3450,-117.3179436,34.09527016,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3451,-117.3179436,34.09527016,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3452,-117.316946,34.09501839,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3453,-117.3168468,34.09493065,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3454,-117.3168468,34.09501839,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3455,-117.316946,34.09501839,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3456,-117.316946,34.09501839,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3457,-117.318018,34.09457207,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3458,-117.3179188,34.09465218,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3459,-117.318018,34.09465218,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3460,-117.318018,34.09457207,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3461,-117.318018,34.09457207,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3462,-117.3136082,34.0926609,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3463,-117.313612,34.09240532,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3464,-117.3133316,34.09241295,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3465,-117.3133316,34.0926609,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3466,-117.3136082,34.0926609,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3467,-117.3136082,34.0926609,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3468,-117.2523098,34.07539177,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3469,-117.2517509,34.07538795,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3470,-117.2517529,34.07585716,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3471,-117.2523117,34.07585716,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3472,-117.2523098,34.07539177,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3473,-117.2523098,34.07539177,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3474,-117.2503815,34.07585335,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3475,-117.2503834,34.07510948,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3476,-117.2497234,34.07510948,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3477,-117.2497215,34.07584953,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3478,-117.2503815,34.07585335,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3479,-117.2503815,34.07585335,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3480,-117.2464199,34.07583809,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3481,-117.2464199,34.07509804,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3482,-117.2460899,34.07509804,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3483,-117.2460899,34.07583809,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3484,-117.2464199,34.07583809,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3485,-117.2464199,34.07583809,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3486,-117.2486687,34.06935692,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3487,-117.2481594,34.06945991,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3488,-117.2486687,34.06946754,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3489,-117.2486706,34.07013893,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3490,-117.2490368,34.07014275,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3491,-117.2490349,34.06946754,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3492,-117.2486687,34.06935692,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
23,3493,-117.2486687,34.06935692,San Bernardino,City,209924,59.20000076,SAN-BERNARDINO
24,3494,-118.2914104,33.70524406,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
24,3495,-118.2914734,33.70526314,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
24,3496,-118.2914257,33.70525932,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
24,3497,-118.2914104,33.70524406,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
24,3498,-118.2914104,33.70524406,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
25,3499,-118.3165989,33.71373177,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
25,3500,-118.3166504,33.71369362,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
25,3501,-118.3167019,33.71371651,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
25,3502,-118.3165989,33.71373177,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
25,3503,-118.3165989,33.71373177,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
26,3504,-118.265316,33.7367878,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
26,3505,-118.2654209,33.7367115,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
26,3506,-118.2654514,33.73676109,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
26,3507,-118.265316,33.7367878,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
26,3508,-118.265316,33.7367878,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3509,-118.2274218,33.94300728,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3510,-118.2277232,33.94300852,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3511,-118.2284634,33.94641243,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3512,-118.2281785,33.94647528,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3513,-118.227972,33.94553947,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3514,-118.2279712,33.9455358,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3515,-118.2277012,33.94433784,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3516,-118.2275581,33.94367027,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
27,3517,-118.2274218,33.94300728,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3518,-118.2284898,33.94674365,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3519,-118.2288984,33.94837095,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3520,-118.2285984,33.94837482,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3521,-118.2282459,33.94678101,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3522,-118.2284898,33.94674365,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
28,3523,-118.2284898,33.94674365,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3524,-118.265316,33.7367878,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3525,-118.266264,33.73854256,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3526,-118.2708473,33.73669624,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3527,-118.2696152,33.7359066,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3528,-118.2693024,33.736063,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3529,-118.2689686,33.73559761,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3530,-118.2692814,33.73544121,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3531,-118.2678337,33.73342323,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3532,-118.2682457,33.73308754,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3533,-118.2682133,33.73018074,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3534,-118.2676888,33.73021889,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3535,-118.2676334,33.73004723,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3536,-118.2682514,33.72971153,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3537,-118.2654572,33.73029518,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3538,-118.2673607,33.72973824,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3539,-118.2646236,33.72251701,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3540,-118.2678394,33.72166634,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3541,-118.2710953,33.73024941,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3542,-118.271286,33.73019981,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3543,-118.2703781,33.73522759,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3544,-118.2709389,33.73608971,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
29,3545,-118.2714062,33.73614311,Los Angeles,City,3792621,468.6700134,LOS-ANGELES-NORTH-MAIN
